Condition,bern_param_play,bern_param_not_play,dP,impact,text_instruction,is_task_obs,bern_param_left_down,bern_param_left_up,bern_param_right_down,bern_param_right_up,bern_param_z,bern_param_up,bern_param_down,trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,firstRun.thisRepN,firstRun.thisTrialN,firstRun.thisN,firstRun.thisIndex,firstBlocks.thisRepN,firstBlocks.thisTrialN,firstBlocks.thisN,firstBlocks.thisIndex,loop_exps23.thisRepN,loop_exps23.thisTrialN,loop_exps23.thisN,loop_exps23.thisIndex,innerRun.thisRepN,innerRun.thisTrialN,innerRun.thisN,innerRun.thisIndex,innerBlocks.thisRepN,innerBlocks.thisTrialN,innerBlocks.thisN,innerBlocks.thisIndex,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,image_avec_training.started,image_sans_training.started,joueur.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,image_avec_outcome_training.started,image_sans_outcome_training.started,cross_outcome_training.started,joueur_feedback.started,image_outcome_training.started,text_resultat.started,cross_outcome_training.stopped,image_outcome_training.stopped,text_resultat.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,attractiveness.response,attractiveness.rt,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.time,mouse_15.clicked_name,slider_recommandation.response,slider_recommandation.rt,text.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_2.started,text_instr_11.started,key_resp_11.started,avec_inst_23.started,sans_instr_23.started,domicile_instr_23.started,exterieur_instr_23.started,avec_instr_23.started,sans_inst_23.started,domicile_inst_23.started,exterieur_inst_23.started,key_resp_11.keys,key_resp_11.rt,observation_var.routineStartVal,key_resp_3.started,avec3.started,sans3.started,domicile3.started,exterieur3.started,observation.started,text_nombre_matchs_third.started,text_question_trial23.started,text_numero_joueur.started,cross_fixation.started,image_avec_cues_23.started,image_sans_cues_23.started,image_domicile_cues_23.started,image_exterieur_cues_23.started,question_mark3.started,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,observation_var.routineEndVal,fb_text_choice_component.started,nombre_matchs_third_outcome.started,avec3_outcome.started,sans3_outcome.started,domicile3_outcome.started,exterieur3_outcome.started,domicile_feedback23.started,exterieur_feedback23.started,text_question_outcome23.started,text_joueur_numero.started,cross_feedback23.started,avec_feedback23.started,sans_feedback23.started,image_outcome3.started,resultat3_outcome.started,cross_feedback23.stopped,image_outcome3.stopped,resultat3_outcome.stopped,outcome3_var.routineEndVal,text_instr_12.started,key_resp_12.started,key_resp_12.keys,key_resp_12.rt,participant,session,group,date,expName,psychopyVersion,frameRate,
1,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026.5398650839925,2026.882146834003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2026.882146834003,2026.882146834003,2026.882146834003,2026.882146834003,2026.882146834003,2026.882146834003,2026.882146834003,2026.882146834003,2026.882146834003,2026.882146834003,2026.882146834003,2026.882146834003,2026.882146834003,2026.882146834003,,left,1,0.26509283400082495,0,2027.211274041998,2027.211274041998,2027.211274041998,2027.211274041998,2027.211274041998,2027.211274041998,2027.211274041998,2027.211274041998,2027.211274041998,2027.211274041998,2027.211274041998,2027.211274041998,2027.211274041998,2027.672853333992,2027.672853333992,2027.7242771250021,,,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
1,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2029.6633249169972,2029.9981731669977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2029.9981731669977,2029.9981731669977,2029.9981731669977,2029.9981731669977,2029.9981731669977,2029.9981731669977,2029.9981731669977,2029.9981731669977,2029.9981731669977,2029.9981731669977,2029.9981731669977,2029.9981731669977,2029.9981731669977,2029.9981731669977,,right,0,0.2202119580033468,0,2030.2819594169996,2030.2819594169996,2030.2819594169996,2030.2819594169996,2030.2819594169996,2030.2819594169996,2030.2819594169996,2030.2819594169996,2030.2819594169996,2030.2819594169996,2030.2819594169996,2030.2819594169996,2030.2819594169996,2030.7428822090005,2030.7428822090005,2030.7941771670012,2032.7310415839893,2032.7310415839893,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
1,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2032.73447687499,2033.0670099589915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2033.0670099589915,2033.0670099589915,2033.0670099589915,2033.0670099589915,2033.0670099589915,2033.0670099589915,2033.0670099589915,2033.0670099589915,2033.0670099589915,2033.0670099589915,2033.0670099589915,2033.0670099589915,2033.0670099589915,2033.0670099589915,,left,1,0.31641091698838864,1,2033.4467170419957,2033.4467170419957,2033.4467170419957,2033.4467170419957,2033.4467170419957,2033.4467170419957,2033.4467170419957,2033.4467170419957,2033.4467170419957,2033.4467170419957,2033.4467170419957,2033.4467170419957,2033.4467170419957,2033.9012336669985,2033.9012336669985,2033.9783050839906,,,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
1,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2035.8961253750022,2036.2200440000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2036.2200440000015,2036.2200440000015,2036.2200440000015,2036.2200440000015,2036.2200440000015,2036.2200440000015,2036.2200440000015,2036.2200440000015,2036.2200440000015,2036.2200440000015,2036.2200440000015,2036.2200440000015,2036.2200440000015,2036.2200440000015,,left,1,0.45199449999199715,1,2036.7387768749904,2036.7387768749904,2036.7387768749904,2036.7387768749904,2036.7387768749904,2036.7387768749904,2036.7387768749904,2036.7387768749904,2036.7387768749904,2036.7387768749904,2036.7387768749904,2036.7387768749904,2036.7387768749904,2037.1960812089965,2037.1960812089965,2037.2469636669994,2039.1731490419916,2039.1731490419916,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
1,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2039.1860812919913,2039.5202933339897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2039.5202933339897,2039.5202933339897,2039.5202933339897,2039.5202933339897,2039.5202933339897,2039.5202933339897,2039.5202933339897,2039.5202933339897,2039.5202933339897,2039.5202933339897,2039.5202933339897,2039.5202933339897,2039.5202933339897,2039.5202933339897,,left,1,0.14999095800158102,0,2039.730999499996,2039.730999499996,2039.730999499996,2039.730999499996,2039.730999499996,2039.730999499996,2039.730999499996,2039.730999499996,2039.730999499996,2039.730999499996,2039.730999499996,2039.730999499996,2039.730999499996,2040.186170624991,2040.186170624991,2040.2629923339991,2042.1629275419982,2042.1629275419982,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
1,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2042.1879214590008,2042.526891542002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2042.526891542002,2042.526891542002,2042.526891542002,2042.526891542002,2042.526891542002,2042.526891542002,2042.526891542002,2042.526891542002,2042.526891542002,2042.526891542002,2042.526891542002,2042.526891542002,2042.526891542002,2042.526891542002,,left,1,0.40004179200332146,0,2042.991933917001,2042.991933917001,2042.991933917001,2042.991933917001,2042.991933917001,2042.991933917001,2042.991933917001,2042.991933917001,2042.991933917001,2042.991933917001,2042.991933917001,2042.991933917001,2042.991933917001,2043.451416875003,2043.451416875003,2043.501445709,2045.4351798339922,2045.4351798339922,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
1,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2045.4392439999938,2045.7722996669909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2045.7722996669909,2045.7722996669909,2045.7722996669909,2045.7722996669909,2045.7722996669909,2045.7722996669909,2045.7722996669909,2045.7722996669909,2045.7722996669909,2045.7722996669909,2045.7722996669909,2045.7722996669909,2045.7722996669909,2045.7722996669909,,left,1,0.2946347919933032,0,2046.129705667001,2046.129705667001,2046.129705667001,2046.129705667001,2046.129705667001,2046.129705667001,2046.129705667001,2046.129705667001,2046.129705667001,2046.129705667001,2046.129705667001,2046.129705667001,2046.129705667001,2046.5864767919993,2046.5864767919993,2046.661542583999,2048.5632550419978,2048.5632550419978,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
1,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2048.5882779999956,2048.921928750002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2048.921928750002,2048.921928750002,2048.921928750002,2048.921928750002,2048.921928750002,2048.921928750002,2048.921928750002,2048.921928750002,2048.921928750002,2048.921928750002,2048.921928750002,2048.921928750002,2048.921928750002,2048.921928750002,,left,1,0.2955439170036698,1,2049.275331500001,2049.275331500001,2049.275331500001,2049.275331500001,2049.275331500001,2049.275331500001,2049.275331500001,2049.275331500001,2049.275331500001,2049.275331500001,2049.275331500001,2049.275331500001,2049.275331500001,2049.7407862499967,2049.7407862499967,2049.791564041996,2051.7125811250007,2051.7125811250007,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
1,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2051.7264447920024,2052.063334791994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2052.063334791994,2052.063334791994,2052.063334791994,2052.063334791994,2052.063334791994,2052.063334791994,2052.063334791994,2052.063334791994,2052.063334791994,2052.063334791994,2052.063334791994,2052.063334791994,2052.063334791994,2052.063334791994,,right,0,0.34105416599777527,1,2052.467681708993,2052.467681708993,2052.467681708993,2052.467681708993,2052.467681708993,2052.467681708993,2052.467681708993,2052.467681708993,2052.467681708993,2052.467681708993,2052.467681708993,2052.467681708993,2052.467681708993,2052.924928624998,2052.924928624998,2052.976001584,2054.901764958995,2054.901764958995,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
1,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2054.9146042089997,2055.25826454199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2055.25826454199,2055.25826454199,2055.25826454199,2055.25826454199,2055.25826454199,2055.25826454199,2055.25826454199,2055.25826454199,2055.25826454199,2055.25826454199,2055.25826454199,2055.25826454199,2055.25826454199,2055.25826454199,,left,1,0.25962858299317304,0,2055.576548208992,2055.576548208992,2055.576548208992,2055.576548208992,2055.576548208992,2055.576548208992,2055.576548208992,2055.576548208992,2055.576548208992,2055.576548208992,2055.576548208992,2055.576548208992,2055.576548208992,2056.0342798749916,2056.0342798749916,2056.085586791989,2058.005798333994,2058.005798333994,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
1,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2058.029902833994,2058.375321792002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2058.375321792002,2058.375321792002,2058.375321792002,2058.375321792002,2058.375321792002,2058.375321792002,2058.375321792002,2058.375321792002,2058.375321792002,2058.375321792002,2058.375321792002,2058.375321792002,2058.375321792002,2058.375321792002,,right,0,0.22041191700554918,1,2058.6598025419953,2058.6598025419953,2058.6598025419953,2058.6598025419953,2058.6598025419953,2058.6598025419953,2058.6598025419953,2058.6598025419953,2058.6598025419953,2058.6598025419953,2058.6598025419953,2058.6598025419953,2058.6598025419953,2059.111099834001,2059.111099834001,2059.1873774589913,,,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
1,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2061.11102958399,2061.4438345840026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2061.4438345840026,2061.4438345840026,2061.4438345840026,2061.4438345840026,2061.4438345840026,2061.4438345840026,2061.4438345840026,2061.4438345840026,2061.4438345840026,2061.4438345840026,2061.4438345840026,2061.4438345840026,2061.4438345840026,2061.4438345840026,,left,1,0.32681820800644346,0,2061.832288167003,2061.832288167003,2061.832288167003,2061.832288167003,2061.832288167003,2061.832288167003,2061.832288167003,2061.832288167003,2061.832288167003,2061.832288167003,2061.832288167003,2061.832288167003,2061.832288167003,2062.286583958994,2062.286583958994,2062.363556833996,2064.2810471249977,2064.2810471249977,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
1,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2064.2847504169913,2064.615939583993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2064.615939583993,2064.615939583993,2064.615939583993,2064.615939583993,2064.615939583993,2064.615939583993,2064.615939583993,2064.615939583993,2064.615939583993,2064.615939583993,2064.615939583993,2064.615939583993,2064.615939583993,2064.615939583993,,left,1,0.3514569169929018,1,2065.028046749998,2065.028046749998,2065.028046749998,2065.028046749998,2065.028046749998,2065.028046749998,2065.028046749998,2065.028046749998,2065.028046749998,2065.028046749998,2065.028046749998,2065.028046749998,2065.028046749998,2065.4910133749945,2065.4910133749945,2065.541632124994,2067.463671666992,2067.463671666992,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
1,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2067.4758081670007,2067.8206087500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2067.8206087500002,2067.8206087500002,2067.8206087500002,2067.8206087500002,2067.8206087500002,2067.8206087500002,2067.8206087500002,2067.8206087500002,2067.8206087500002,2067.8206087500002,2067.8206087500002,2067.8206087500002,2067.8206087500002,2067.8206087500002,,left,1,0.3471445000031963,0,2068.228805833991,2068.228805833991,2068.228805833991,2068.228805833991,2068.228805833991,2068.228805833991,2068.228805833991,2068.228805833991,2068.228805833991,2068.228805833991,2068.228805833991,2068.228805833991,2068.228805833991,2068.692352500002,2068.692352500002,2068.7431217089907,2070.6725427499914,2070.6725427499914,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
1,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070.696175208999,2070.696175208999,2070.696175208999,0.0041412090067751706,2070.696175208999,2070.696175208999,6.0,2.310355084002367,"[0.2545824847250509, 0.03054989816700611, 0.4256619144602851]","[0.0050916496945010185, -0.28818737270875766, -0.3085539714867617]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.1753794999967795, 3.023902792003355, 3.714743125005043]",['validate'],0.8054989816700611,3.129056167003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
3,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2074.3949560420006,2074.722532708998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2074.722532708998,2074.722532708998,2074.722532708998,2074.722532708998,2074.722532708998,2074.722532708998,2074.722532708998,2074.722532708998,2074.722532708998,2074.722532708998,2074.722532708998,2074.722532708998,2074.722532708998,2074.722532708998,,left,1,0.9749619170033839,0,2075.7678427089995,2075.7678427089995,2075.7678427089995,2075.7678427089995,2075.7678427089995,2075.7678427089995,2075.7678427089995,2075.7678427089995,2075.7678427089995,2075.7678427089995,2075.7678427089995,2075.7678427089995,2075.7678427089995,2076.2252149589913,2076.2252149589913,2076.275992625,,,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
3,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2078.2201500419906,2078.5539171249984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2078.5539171249984,2078.5539171249984,2078.5539171249984,2078.5539171249984,2078.5539171249984,2078.5539171249984,2078.5539171249984,2078.5539171249984,2078.5539171249984,2078.5539171249984,2078.5539171249984,2078.5539171249984,2078.5539171249984,2078.5539171249984,,left,1,0.19595000000845175,0,2078.8109065839963,2078.8109065839963,2078.8109065839963,2078.8109065839963,2078.8109065839963,2078.8109065839963,2078.8109065839963,2078.8109065839963,2078.8109065839963,2078.8109065839963,2078.8109065839963,2078.8109065839963,2078.8109065839963,2079.2740604589926,2079.2740604589926,2079.325339374991,2081.2508775000024,2081.2508775000024,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
3,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2081.259103666991,2081.591667583998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2081.591667583998,2081.591667583998,2081.591667583998,2081.591667583998,2081.591667583998,2081.591667583998,2081.591667583998,2081.591667583998,2081.591667583998,2081.591667583998,2081.591667583998,2081.591667583998,2081.591667583998,2081.591667583998,,left,1,0.27539983300084714,0,2081.933231624993,2081.933231624993,2081.933231624993,2081.933231624993,2081.933231624993,2081.933231624993,2081.933231624993,2081.933231624993,2081.933231624993,2081.933231624993,2081.933231624993,2081.933231624993,2081.933231624993,2082.3980166249967,2082.3980166249967,2082.4491004589945,,,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
